Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_19,Ramped Internal Load [Phase_19],-3.400000,94.688383,2,183,-0.021238,-0.031647,0.038112,-0.001194,-0.002519,0.002787,-0.031647,-0.021238,-90.720869,-150.837035,-9.001236,0.228036,-0.000001,-60.116167,-60.116166,-60.116167,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.574354,93.500000,2,186,-0.027393,-0.028437,0.039485,-0.001353,-0.001915,0.002345,0.027393,-0.028437,-214.432464,-286.432464,-27.450056,0.294212,-0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.030765,93.500000,2,186,-0.027295,-0.028085,0.039164,-0.001368,-0.001967,0.002396,0.027295,-0.028085,-218.918683,-290.918683,-31.602335,0.331775,-0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.487177,93.500000,2,186,-0.027264,-0.027763,0.038911,-0.001383,-0.002020,0.002448,0.027264,-0.027763,-210.846358,-282.846359,-30.990536,0.337809,-0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.943588,93.500000,2,186,-0.027089,-0.027538,0.038629,-0.001395,-0.002085,0.002508,0.027089,-0.027538,-204.083288,-276.083289,-21.835625,0.245904,-0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-3.400000,93.500000,2,186,-0.026610,-0.027714,0.038421,-0.001397,-0.002177,0.002587,0.026610,-0.027714,-287.739065,-359.739066,-10.935972,0.087351,-0.000001,-72.000001,-72.000000,-72.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],0.626500,93.500000,2,187,-0.026617,-0.029678,0.039865,-0.001271,-0.001719,0.002138,0.026617,-0.029678,-512.253710,-584.253709,-33.193784,0.148929,0.000001,-71.999999,-72.000000,-71.999999,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],0.076287,93.500000,2,187,-0.027057,-0.029590,0.040096,-0.001282,-0.001752,0.002171,0.027057,-0.029590,-249.959587,-321.959586,-24.864462,0.228622,0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.473927,93.500000,2,187,-0.027102,-0.029190,0.039832,-0.001308,-0.001794,0.002220,0.027102,-0.029190,-210.751147,-282.751147,-27.816395,0.303346,0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.024140,93.500000,2,187,-0.027124,-0.028782,0.039549,-0.001332,-0.001855,0.002284,0.027124,-0.028782,-240.548694,-312.548694,-29.666380,0.283445,0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.574354,93.500000,2,187,-0.027393,-0.028437,0.039485,-0.001353,-0.001915,0.002345,0.027393,-0.028437,-214.432464,-286.432464,-27.450056,0.294212,-0.000000,-72.000000,-72.000000,-72.000000,0.000000,0.000000
