Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.902925,5,32,-0.018237,-0.029049,0.034300,0.008945,0.001243,0.009031,-0.029049,0.018237,199.836371,-34.765615,-261.767170,-52.353434
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.902925,5,33,-0.018237,-0.029049,0.034300,0.008945,0.001243,0.009031,-0.029049,0.018237,199.836371,-34.835347,-261.546523,-52.309305
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.096054,5,33,-0.018362,-0.029047,0.034364,0.009009,0.001242,0.009094,-0.029047,0.018362,192.256660,-43.665832,-258.072253,-51.614451
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.289182,5,33,-0.018579,-0.029044,0.034478,0.009083,0.001241,0.009167,-0.029044,0.018579,182.970229,-52.499090,-254.579412,-50.915882
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.482311,5,33,-0.018876,-0.029041,0.034637,0.009168,0.001241,0.009252,-0.029041,0.018876,171.968549,-61.414294,-251.028731,-50.205746
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.675439,5,33,-0.019244,-0.029039,0.034836,0.009263,0.001240,0.009345,-0.029039,0.019244,159.237869,-70.490620,-247.380941,-49.476188
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.675439,5,34,-0.019244,-0.029039,0.034836,0.009263,0.001240,0.009345,-0.029039,0.019244,159.237869,-70.395879,-247.422094,-49.484419
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.850361,5,34,-0.019628,-0.029036,0.035048,0.009356,0.001239,0.009438,-0.029036,0.019628,146.264240,-77.894830,-244.413399,-48.882680
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.025282,5,34,-0.020054,-0.029034,0.035286,0.009457,0.001239,0.009537,-0.029034,0.020054,132.009300,-85.023925,-241.473681,-48.294736
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.200203,5,34,-0.020513,-0.029031,0.035547,0.009563,0.001238,0.009643,-0.029031,0.020513,116.526920,-91.903876,-238.576788,-47.715358
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.375124,5,34,-0.020999,-0.029028,0.035828,0.009675,0.001237,0.009753,-0.029028,0.020999,99.864137,-98.655400,-235.696567,-47.139313
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.375124,5,35,-0.020999,-0.029028,0.035828,0.009675,0.001237,0.009753,-0.029028,0.020999,99.864137,-98.675572,-235.679680,-47.135936
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.533554,5,35,-0.021456,-0.029026,0.036095,0.009780,0.001237,0.009857,-0.029026,0.021456,83.784450,-104.334232,-233.238228,-46.647646
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.691985,5,35,-0.021923,-0.029024,0.036373,0.009888,0.001236,0.009965,-0.029024,0.021923,66.802817,-110.060910,-230.775310,-46.155062
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.850415,5,35,-0.022396,-0.029021,0.036658,0.009998,0.001235,0.010074,-0.029021,0.022396,48.887308,-116.074297,-228.199066,-45.639813
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.008845,5,35,-0.022868,-0.029019,0.036946,0.010110,0.001235,0.010185,-0.029019,0.022868,29.995126,-122.593087,-225.417635,-45.083527
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.008845,5,36,-0.022868,-0.029019,0.036946,0.010110,0.001235,0.010185,-0.029019,0.022868,29.995126,-122.561290,-225.431505,-45.086301
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.152339,5,36,-0.023292,-0.029016,0.037208,0.010213,0.001234,0.010287,-0.029016,0.023292,11.986080,-128.454820,-222.931609,-44.586322
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.295833,5,36,-0.023707,-0.029014,0.037468,0.010316,0.001234,0.010389,-0.029014,0.023707,-6.857655,-134.096149,-220.543536,-44.108707
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.439327,5,36,-0.024111,-0.029012,0.037723,0.010418,0.001233,0.010491,-0.029012,0.024111,-26.497254,-139.537793,-218.243444,-43.648689
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.582821,5,36,-0.024500,-0.029009,0.037971,0.010520,0.001232,0.010592,-0.029009,0.024500,-46.896447,-144.832263,-216.007489,-43.201498
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.582821,5,37,-0.024500,-0.029009,0.037971,0.010520,0.001232,0.010592,-0.029009,0.024500,-46.896447,-144.680066,-216.073951,-43.214790
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.712787,5,37,-0.024835,-0.029007,0.038187,0.010611,0.001232,0.010683,-0.029007,0.024835,-66.011034,-149.478370,-214.041726,-42.808345
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.842753,5,37,-0.025153,-0.029005,0.038392,0.010701,0.001231,0.010771,-0.029005,0.025153,-85.739195,-154.024281,-212.121091,-42.424218
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.972719,5,37,-0.025450,-0.029003,0.038586,0.010788,0.001231,0.010858,-0.029003,0.025450,-106.049310,-158.413384,-210.271371,-42.054274
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.102685,5,37,-0.025724,-0.029001,0.038765,0.010873,0.001230,0.010942,-0.029001,0.025724,-126.913734,-162.741264,-208.451896,-41.690379
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.102685,5,38,-0.025724,-0.029001,0.038765,0.010873,0.001230,0.010942,-0.029001,0.025724,-126.913734,-162.840414,-208.420317,-41.684063
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.220398,5,38,-0.025949,-0.028999,0.038914,0.010947,0.001230,0.011016,-0.028999,0.025949,-146.316491,-166.905389,-206.698272,-41.339654
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.338111,5,38,-0.026152,-0.028997,0.039048,0.011018,0.001229,0.011086,-0.028997,0.026152,-166.209078,-170.999837,-204.987761,-40.997552
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.455824,5,38,-0.026330,-0.028995,0.039166,0.011085,0.001229,0.011153,-0.028995,0.026330,-186.584339,-175.111285,-203.299996,-40.659999
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.573537,5,38,-0.026481,-0.028993,0.039266,0.011149,0.001228,0.011217,-0.028993,0.026481,-207.434824,-179.227256,-201.646191,-40.329238
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.573537,5,39,-0.026481,-0.028993,0.039266,0.011149,0.001228,0.011217,-0.028993,0.026481,-207.434824,-179.292275,-201.625924,-40.325185
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.680153,5,39,-0.026593,-0.028991,0.039340,0.011203,0.001228,0.011270,-0.028991,0.026593,-226.732299,-182.796846,-200.257562,-40.051512
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.786769,5,39,-0.026680,-0.028989,0.039398,0.011253,0.001227,0.011320,-0.028989,0.026680,-246.413627,-186.319555,-198.935915,-39.787183
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.893384,5,39,-0.026742,-0.028987,0.039438,0.011300,0.001227,0.011366,-0.028987,0.026742,-266.471137,-189.856388,-197.663399,-39.532680
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,105.000000,5,39,-0.026776,-0.028985,0.039460,0.011341,0.001226,0.011407,-0.028985,0.026776,-286.897149,-193.403330,-196.442430,-39.288486
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.050000,2,42,-0.028590,0.011107,0.030672,0.008822,-0.000150,0.008823,-0.028590,0.011107,-175.545473,133.682086,-56.373027,-11.274605
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.384375,100.050000,2,42,-0.028495,0.010963,0.030531,0.008822,-0.000146,0.008823,-0.028495,0.010963,-163.405326,134.276064,-55.886294,-11.177259
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.293750,100.050000,2,42,-0.028447,0.010950,0.030482,0.008821,-0.000141,0.008823,-0.028447,0.010950,-151.211130,134.771842,-55.356155,-11.071231
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.203125,100.050000,2,42,-0.028382,0.011015,0.030444,0.008821,-0.000135,0.008822,-0.028382,0.011015,-138.973831,135.216376,-54.803618,-10.960724
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.112500,100.050000,2,42,-0.028316,0.011105,0.030416,0.008821,-0.000128,0.008822,-0.028316,0.011105,-126.703063,135.656622,-54.249692,-10.849938
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.112500,100.050000,2,43,-0.028316,0.011105,0.030416,0.008821,-0.000128,0.008822,-0.028316,0.011105,-126.703063,43.087903,-54.231715,-10.846343
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.021875,100.050000,2,43,-0.028128,0.010990,0.030198,0.008821,-0.000119,0.008822,-0.028128,0.010990,-122.754687,44.083229,-53.919579,-10.783916
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.931250,100.050000,2,43,-0.028271,0.011454,0.030503,0.008821,-0.000108,0.008821,-0.028271,0.011454,-118.711872,45.104216,-53.618124,-10.723625
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.840625,100.050000,2,43,-0.027540,0.011820,0.029969,0.008821,-0.000097,0.008821,-0.027540,0.011820,-114.578625,46.093200,-53.302721,-10.660544
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.750000,100.050000,2,43,-0.021177,0.009093,0.023046,0.008821,-0.000084,0.008821,-0.021177,0.009093,-110.360517,46.992517,-52.948743,-10.589749
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.750000,100.050000,2,44,-0.021177,0.009093,0.023046,0.008821,-0.000084,0.008821,-0.021177,0.009093,-110.360517,46.811119,-52.862294,-10.572459
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.636507,100.050000,2,44,-0.025971,-0.015315,0.030150,0.008820,-0.000067,0.008821,-0.025971,-0.015315,-105.125781,45.483832,-51.400137,-10.280027
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.523013,100.050000,2,44,-0.026826,-0.017152,0.031841,0.008820,-0.000049,0.008820,-0.026826,-0.017152,-100.030867,44.298388,-50.054416,-10.010883
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.409520,100.050000,2,44,-0.026560,-0.016687,0.031368,0.008820,-0.000029,0.008820,-0.026560,-0.016687,-95.063580,43.238138,-48.827731,-9.765546
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.296027,100.050000,2,44,-0.026399,-0.017188,0.031501,0.008820,-0.000008,0.008820,-0.026399,-0.017188,-90.212345,42.286436,-47.722682,-9.544536
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.296027,100.050000,2,45,-0.026399,-0.017188,0.031501,0.008820,-0.000008,0.008820,-0.026399,-0.017188,-90.212345,42.265141,-47.683861,-9.536772
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.168635,100.050000,2,45,-0.026087,-0.017197,0.031245,0.008820,0.000016,0.008820,-0.026087,-0.017197,-84.904898,41.094830,-46.368632,-9.273726
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.041243,100.050000,2,45,-0.025779,-0.017258,0.031022,0.008820,0.000043,0.008820,-0.025779,-0.017258,-79.738361,40.010348,-45.033921,-9.006784
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.913851,100.050000,2,45,-0.025510,-0.017357,0.030855,0.008819,0.000070,0.008820,-0.025510,-0.017357,-74.705407,38.999901,-43.680927,-8.736185
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.786459,100.050000,2,45,-0.025253,-0.017584,0.030772,0.008819,0.000099,0.008820,-0.025253,-0.017584,-69.799211,38.051692,-42.310848,-8.462170
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.786459,100.050000,2,46,-0.025253,-0.017584,0.030772,0.008819,0.000099,0.008820,-0.025253,-0.017584,-69.799211,38.045441,-42.313271,-8.462654
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.643466,100.050000,2,46,-0.024546,-0.017225,0.029987,0.008819,0.000132,0.008820,-0.024546,-0.017225,-64.430780,37.056606,-40.754928,-8.150986
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.500474,100.050000,2,46,-0.023925,-0.016970,0.029333,0.008819,0.000167,0.008821,-0.023925,-0.016970,-59.201486,36.073301,-39.181627,-7.836325
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.357481,100.050000,2,46,-0.023644,-0.017139,0.029203,0.008819,0.000203,0.008821,-0.023644,-0.017139,-54.110921,35.111850,-37.598332,-7.519666
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.214488,100.050000,2,46,-0.022970,-0.016622,0.028353,0.008819,0.000239,0.008822,-0.022970,-0.016622,-49.158012,34.188580,-36.010005,-7.202001
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.214488,100.050000,2,47,-0.022970,-0.016622,0.028353,0.008819,0.000239,0.008822,-0.022970,-0.016622,-49.158012,34.129492,-35.993547,-7.198709
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-16.053984,100.050000,2,47,-0.022708,-0.016893,0.028302,0.008819,0.000281,0.008823,-0.022708,-0.016893,-43.766614,33.074936,-34.214404,-6.842881
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.893481,100.050000,2,47,-0.022533,-0.017156,0.028321,0.008819,0.000324,0.008824,-0.022533,-0.017156,-38.538120,32.069769,-32.455599,-6.491120
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.732977,100.050000,2,47,-0.022400,-0.017384,0.028354,0.008818,0.000367,0.008826,-0.022400,-0.017384,-33.466951,31.114031,-30.718097,-6.143619
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.572473,100.050000,2,47,-0.021932,-0.017262,0.027910,0.008818,0.000411,0.008828,-0.021932,-0.017262,-28.547578,30.207759,-29.002861,-5.800572
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.572473,100.050000,2,48,-0.021932,-0.017262,0.027910,0.008818,0.000411,0.008828,-0.021932,-0.017262,-28.547578,30.119036,-29.018870,-5.803774
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.392314,100.050000,2,48,-0.021744,-0.017433,0.027870,0.008818,0.000460,0.008830,-0.021744,-0.017433,-23.197574,29.190595,-27.042298,-5.408460
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.212154,100.050000,2,48,-0.021460,-0.017493,0.027686,0.008818,0.000509,0.008833,-0.021460,-0.017493,-18.064171,27.689216,-24.985277,-4.997055
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-15.031995,100.050000,2,48,-0.021051,-0.017365,0.027289,0.008818,0.000558,0.008836,-0.021051,-0.017365,-13.252622,25.616344,-22.883319,-4.576664
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.851835,100.050000,2,48,-0.020336,-0.016980,0.026492,0.008818,0.000605,0.008839,-0.020336,-0.016980,-8.868207,22.973425,-20.771931,-4.154386
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.851835,100.050000,2,49,-0.020336,-0.016980,0.026492,0.008818,0.000605,0.008839,-0.020336,-0.016980,-8.868207,23.118806,-20.785832,-4.157166
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.649613,100.050000,2,49,-0.019730,-0.016933,0.026000,0.008818,0.000658,0.008843,-0.019730,-0.016933,-4.487000,20.147720,-18.443968,-3.688794
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.447391,100.050000,2,49,-0.019424,-0.017212,0.025953,0.008818,0.000708,0.008846,-0.019424,-0.017212,-0.745567,16.806154,-16.124271,-3.224854
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.245169,100.050000,2,49,-0.019227,-0.017602,0.026067,0.008818,0.000756,0.008850,-0.019227,-0.017602,2.291328,13.161857,-13.828029,-2.765606
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.042947,100.050000,2,49,-0.019051,-0.018022,0.026225,0.008818,0.000802,0.008854,-0.019051,-0.018022,4.562870,9.282575,-11.556530,-2.311306
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-14.042947,100.050000,2,50,-0.019051,-0.018022,0.026225,0.008818,0.000802,0.008854,-0.019051,-0.018022,4.562870,9.329899,-11.557137,-2.311427
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-13.815960,100.050000,2,50,-0.018919,-0.018573,0.026512,0.008818,0.000849,0.008859,-0.018919,-0.018573,6.201096,5.096061,-9.021123,-1.804225
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-13.588973,100.050000,2,50,-0.018810,-0.019151,0.026844,0.008818,0.000891,0.008863,-0.018810,-0.019151,6.870868,0.793782,-6.512504,-1.302501
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-13.361987,100.050000,2,50,-0.018720,-0.019749,0.027211,0.008818,0.000928,0.008867,-0.018720,-0.019749,6.556120,-3.580108,-4.034780,-0.806956
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-13.135000,100.050000,2,50,-0.018646,-0.020363,0.027611,0.008819,0.000959,0.008870,-0.018646,-0.020363,5.240241,-8.028778,-1.591453,-0.318291
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-13.135000,100.050000,2,51,-0.018646,-0.020363,0.027611,0.008819,0.000959,0.008870,-0.018646,-0.020363,-257.131455,170.619155,-107.882022,-21.576404
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.939063,100.050000,2,51,-0.018597,-0.020895,0.027973,0.008818,0.000982,0.008873,-0.018597,-0.020895,-224.094758,166.681779,-105.810628,-21.162126
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.743125,100.050000,2,51,-0.018562,-0.021428,0.028350,0.008818,0.001006,0.008875,-0.018562,-0.021428,-191.809244,162.810113,-103.784364,-20.756873
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.547187,100.050000,2,51,-0.018538,-0.021959,0.028738,0.008817,0.001030,0.008877,-0.018538,-0.021959,-160.273119,159.025478,-101.806201,-20.361240
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.351250,100.050000,2,51,-0.018527,-0.022487,0.029137,0.008817,0.001055,0.008880,-0.018527,-0.022487,-129.483561,155.349200,-99.879115,-19.975823
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.351250,100.050000,2,52,-0.018527,-0.022487,0.029137,0.008817,0.001055,0.008880,-0.018527,-0.022487,-129.483561,155.385730,-99.883465,-19.976693
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-12.155313,100.050000,2,52,-0.018528,-0.023022,0.029552,0.008817,0.001079,0.008882,-0.018528,-0.023022,-99.389236,151.916810,-98.021096,-19.604219
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.959375,100.050000,2,52,-0.018534,-0.023559,0.029976,0.008816,0.001102,0.008885,-0.018534,-0.023559,-69.929298,148.794076,-96.232069,-19.246414
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.763438,100.050000,2,52,-0.018548,-0.024092,0.030405,0.008816,0.001125,0.008888,-0.018548,-0.024092,-41.041367,146.065284,-94.519622,-18.903924
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.567500,100.050000,2,52,-0.018577,-0.024619,0.030841,0.008816,0.001147,0.008890,-0.018577,-0.024619,-12.660397,143.778190,-92.886991,-18.577398
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.567500,100.050000,2,53,-0.018577,-0.024619,0.030841,0.008816,0.001147,0.008890,-0.018577,-0.024619,-12.660397,143.806100,-92.963824,-18.592765
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.371562,100.050000,2,53,-0.018614,-0.025163,0.031299,0.008816,0.001167,0.008892,-0.018614,-0.025163,15.373089,142.522602,-91.041653,-18.208331
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-11.175625,100.050000,2,53,-0.018655,-0.025704,0.031760,0.008815,0.001186,0.008895,-0.018655,-0.025704,43.234104,141.899554,-89.270989,-17.854198
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.979688,100.050000,2,53,-0.018707,-0.026243,0.032228,0.008815,0.001202,0.008897,-0.018707,-0.026243,71.033820,141.904468,-87.679555,-17.535911
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.783750,100.050000,2,53,-0.018761,-0.026795,0.032710,0.008815,0.001217,0.008898,-0.018761,-0.026795,98.881445,142.504852,-86.295075,-17.259015
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.783750,100.050000,2,54,-0.018761,-0.026795,0.032710,0.008815,0.001217,0.008898,-0.018761,-0.026795,98.881445,141.766360,-86.216276,-17.243255
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.587813,100.050000,2,54,-0.018825,-0.027348,0.033201,0.008815,0.001229,0.008900,-0.018825,-0.027348,126.985543,144.280663,-85.387544,-17.077509
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.391875,100.050000,2,54,-0.018899,-0.027915,0.033711,0.008814,0.001238,0.008901,-0.018899,-0.027915,155.201191,143.813899,-84.202187,-16.840437
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.195937,100.050000,2,54,-0.018968,-0.028480,0.034218,0.008814,0.001244,0.008902,-0.018968,-0.028480,183.309830,142.645366,-82.814012,-16.562802
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.050000,2,54,-0.019064,-0.029061,0.034756,0.008814,0.001246,0.008902,-0.019064,-0.029061,211.228963,143.054361,-81.376828,-16.275366
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-6.500000,96.500000,8,69,-0.023880,-0.040832,0.047302,0.003833,0.000016,0.003833,0.023880,0.040832,-4.647242,3.422556,36.805892,7.361178
